path,subject,y_1s,y_2s,y_3s
Subject 2/ADL/01.mp4#f184-247,2,0,0,0
Subject 2/ADL/01.mp4#f188-251,2,0,0,0
Subject 2/ADL/01.mp4#f192-255,2,0,0,0
Subject 2/ADL/01.mp4#f196-259,2,0,0,0
Subject 2/ADL/01.mp4#f200-263,2,0,0,0
Subject 2/ADL/01.mp4#f204-267,2,0,0,0
Subject 2/ADL/01.mp4#f208-271,2,0,0,0
Subject 2/ADL/01.mp4#f212-275,2,0,0,0
Subject 2/ADL/01.mp4#f216-279,2,0,0,0
Subject 2/ADL/01.mp4#f220-283,2,0,0,0
Subject 2/ADL/01.mp4#f224-287,2,0,0,0
Subject 2/ADL/01.mp4#f228-291,2,0,0,0
Subject 2/ADL/01.mp4#f232-295,2,0,0,0
Subject 2/ADL/01.mp4#f236-299,2,0,0,0
Subject 2/ADL/01.mp4#f240-303,2,0,0,0
Subject 2/ADL/01.mp4#f244-307,2,0,0,0
Subject 2/ADL/01.mp4#f248-311,2,0,0,0
Subject 2/ADL/01.mp4#f252-315,2,0,0,0
Subject 2/ADL/01.mp4#f256-319,2,0,0,0
Subject 2/ADL/01.mp4#f260-323,2,0,0,0
Subject 2/ADL/01.mp4#f264-327,2,0,0,0
Subject 2/ADL/01.mp4#f268-331,2,0,0,0
Subject 2/ADL/01.mp4#f272-335,2,0,0,0
Subject 2/ADL/01.mp4#f276-339,2,0,0,0
Subject 2/ADL/02.mp4#f0-63,2,0,0,0
Subject 2/ADL/02.mp4#f4-67,2,0,0,0
Subject 2/ADL/02.mp4#f8-71,2,0,0,0
Subject 2/ADL/02.mp4#f12-75,2,0,0,0
Subject 2/ADL/02.mp4#f16-79,2,0,0,0
Subject 2/ADL/02.mp4#f20-83,2,0,0,0
Subject 2/ADL/02.mp4#f24-87,2,0,0,0
Subject 2/ADL/02.mp4#f28-91,2,0,0,0
Subject 2/ADL/02.mp4#f32-95,2,0,0,0
Subject 2/ADL/02.mp4#f36-99,2,0,0,0
Subject 2/ADL/02.mp4#f40-103,2,0,0,0
Subject 2/ADL/02.mp4#f44-107,2,0,0,0
Subject 2/ADL/02.mp4#f48-111,2,0,0,0
Subject 2/ADL/02.mp4#f52-115,2,0,0,0
Subject 2/ADL/02.mp4#f56-119,2,0,0,0
Subject 2/ADL/02.mp4#f60-123,2,0,0,0
Subject 2/ADL/02.mp4#f64-127,2,0,0,0
Subject 2/ADL/02.mp4#f68-131,2,0,0,0
Subject 2/ADL/02.mp4#f72-135,2,0,0,0
Subject 2/ADL/02.mp4#f76-139,2,0,0,0
Subject 2/ADL/02.mp4#f80-143,2,0,0,0
Subject 2/ADL/02.mp4#f84-147,2,0,0,0
Subject 2/ADL/02.mp4#f88-151,2,0,0,0
Subject 2/ADL/02.mp4#f92-155,2,0,0,0
Subject 2/ADL/02.mp4#f96-159,2,0,0,0
Subject 2/ADL/02.mp4#f100-163,2,0,0,0
Subject 2/ADL/02.mp4#f104-167,2,0,0,0
Subject 2/ADL/02.mp4#f108-171,2,0,0,0
Subject 2/ADL/02.mp4#f112-175,2,0,0,0
Subject 2/ADL/02.mp4#f116-179,2,0,0,0
Subject 2/ADL/02.mp4#f120-183,2,0,0,0
Subject 2/ADL/02.mp4#f124-187,2,0,0,0
Subject 2/ADL/02.mp4#f128-191,2,0,0,0
Subject 2/ADL/02.mp4#f132-195,2,0,0,0
Subject 2/ADL/02.mp4#f136-199,2,0,0,0
Subject 2/ADL/02.mp4#f140-203,2,0,0,0
Subject 2/ADL/02.mp4#f144-207,2,0,0,0
Subject 2/ADL/02.mp4#f148-211,2,0,0,0
Subject 2/ADL/02.mp4#f152-215,2,0,0,0
Subject 2/ADL/02.mp4#f156-219,2,0,0,0
Subject 2/ADL/02.mp4#f160-223,2,0,0,0
Subject 2/ADL/02.mp4#f164-227,2,0,0,0
Subject 2/ADL/02.mp4#f168-231,2,0,0,0
Subject 2/ADL/02.mp4#f172-235,2,0,0,0
Subject 2/ADL/02.mp4#f176-239,2,0,0,0
Subject 2/ADL/02.mp4#f180-243,2,0,0,0
Subject 2/ADL/02.mp4#f184-247,2,0,0,0
Subject 2/ADL/02.mp4#f188-251,2,0,0,0
Subject 2/ADL/02.mp4#f192-255,2,0,0,0
Subject 2/ADL/02.mp4#f196-259,2,0,0,0
Subject 2/ADL/02.mp4#f200-263,2,0,0,0
Subject 2/ADL/02.mp4#f204-267,2,0,0,0
Subject 2/ADL/02.mp4#f208-271,2,0,0,0
Subject 2/ADL/02.mp4#f212-275,2,0,0,0
Subject 2/ADL/02.mp4#f216-279,2,0,0,0
Subject 2/ADL/02.mp4#f220-283,2,0,0,0
Subject 2/ADL/02.mp4#f224-287,2,0,0,0
Subject 2/ADL/02.mp4#f228-291,2,0,0,0
Subject 2/ADL/02.mp4#f232-295,2,0,0,0
Subject 2/ADL/02.mp4#f236-299,2,0,0,0
Subject 2/ADL/02.mp4#f240-303,2,0,0,0
Subject 2/ADL/02.mp4#f244-307,2,0,0,0
Subject 2/ADL/02.mp4#f248-311,2,0,0,0
Subject 2/ADL/02.mp4#f252-315,2,0,0,0
Subject 2/ADL/02.mp4#f256-319,2,0,0,0
Subject 2/ADL/02.mp4#f260-323,2,0,0,0
Subject 2/ADL/02.mp4#f264-327,2,0,0,0
Subject 2/ADL/02.mp4#f268-331,2,0,0,0
Subject 2/ADL/02.mp4#f272-335,2,0,0,0
Subject 2/ADL/02.mp4#f276-339,2,0,0,0
Subject 2/ADL/02.mp4#f280-343,2,0,0,0
Subject 2/ADL/02.mp4#f284-347,2,0,0,0
Subject 2/ADL/02.mp4#f288-351,2,0,0,0
Subject 2/ADL/03.mp4#f0-63,2,0,0,0
Subject 2/ADL/03.mp4#f4-67,2,0,0,0
Subject 2/ADL/03.mp4#f8-71,2,0,0,0
Subject 2/ADL/03.mp4#f12-75,2,0,0,0
Subject 2/ADL/03.mp4#f16-79,2,0,0,0
Subject 2/ADL/03.mp4#f20-83,2,0,0,0
Subject 2/ADL/03.mp4#f24-87,2,0,0,0
Subject 2/ADL/03.mp4#f28-91,2,0,0,0
Subject 2/ADL/03.mp4#f32-95,2,0,0,0
Subject 2/ADL/03.mp4#f36-99,2,0,0,0
Subject 2/ADL/03.mp4#f40-103,2,0,0,0
Subject 2/ADL/03.mp4#f44-107,2,0,0,0
Subject 2/ADL/03.mp4#f48-111,2,0,0,0
Subject 2/ADL/03.mp4#f52-115,2,0,0,0
Subject 2/ADL/03.mp4#f56-119,2,0,0,0
Subject 2/ADL/03.mp4#f60-123,2,0,0,0
Subject 2/ADL/03.mp4#f64-127,2,0,0,0
Subject 2/ADL/03.mp4#f68-131,2,0,0,0
Subject 2/ADL/03.mp4#f72-135,2,0,0,0
Subject 2/ADL/03.mp4#f76-139,2,0,0,0
Subject 2/ADL/03.mp4#f80-143,2,0,0,0
Subject 2/ADL/03.mp4#f84-147,2,0,0,0
Subject 2/ADL/03.mp4#f88-151,2,0,0,0
Subject 2/ADL/03.mp4#f92-155,2,0,0,0
Subject 2/ADL/03.mp4#f96-159,2,0,0,0
Subject 2/ADL/03.mp4#f100-163,2,0,0,0
Subject 2/ADL/03.mp4#f104-167,2,0,0,0
Subject 2/ADL/03.mp4#f108-171,2,0,0,0
Subject 2/ADL/03.mp4#f112-175,2,0,0,0
Subject 2/ADL/03.mp4#f116-179,2,0,0,0
Subject 2/ADL/03.mp4#f120-183,2,0,0,0
Subject 2/ADL/03.mp4#f124-187,2,0,0,0
Subject 2/ADL/03.mp4#f128-191,2,0,0,0
Subject 2/ADL/03.mp4#f132-195,2,0,0,0
Subject 2/ADL/03.mp4#f136-199,2,0,0,0
Subject 2/ADL/03.mp4#f140-203,2,0,0,0
Subject 2/ADL/03.mp4#f144-207,2,0,0,0
Subject 2/ADL/03.mp4#f148-211,2,0,0,0
Subject 2/ADL/03.mp4#f152-215,2,0,0,0
Subject 2/ADL/03.mp4#f156-219,2,0,0,0
Subject 2/ADL/03.mp4#f160-223,2,0,0,0
Subject 2/ADL/03.mp4#f164-227,2,0,0,0
Subject 2/ADL/03.mp4#f168-231,2,0,0,0
Subject 2/ADL/03.mp4#f172-235,2,0,0,0
Subject 2/ADL/03.mp4#f176-239,2,0,0,0
Subject 2/ADL/03.mp4#f180-243,2,0,0,0
Subject 2/ADL/03.mp4#f184-247,2,0,0,0
Subject 2/ADL/03.mp4#f188-251,2,0,0,0
Subject 2/ADL/03.mp4#f192-255,2,0,0,0
Subject 2/ADL/03.mp4#f196-259,2,0,0,0
Subject 2/ADL/03.mp4#f200-263,2,0,0,0
Subject 2/ADL/03.mp4#f204-267,2,0,0,0
Subject 2/ADL/03.mp4#f208-271,2,0,0,0
Subject 2/ADL/03.mp4#f212-275,2,0,0,0
Subject 2/ADL/03.mp4#f216-279,2,0,0,0
Subject 2/ADL/03.mp4#f220-283,2,0,0,0
Subject 2/ADL/03.mp4#f224-287,2,0,0,0
Subject 2/ADL/03.mp4#f228-291,2,0,0,0
Subject 2/ADL/03.mp4#f232-295,2,0,0,0
Subject 2/ADL/03.mp4#f236-299,2,0,0,0
Subject 2/ADL/03.mp4#f240-303,2,0,0,0
Subject 2/ADL/03.mp4#f244-307,2,0,0,0
Subject 2/ADL/03.mp4#f248-311,2,0,0,0
Subject 2/ADL/03.mp4#f252-315,2,0,0,0
Subject 2/ADL/03.mp4#f256-319,2,0,0,0
Subject 2/ADL/03.mp4#f260-323,2,0,0,0
Subject 2/ADL/03.mp4#f264-327,2,0,0,0
Subject 2/ADL/03.mp4#f268-331,2,0,0,0
Subject 2/ADL/03.mp4#f272-335,2,0,0,0
Subject 2/ADL/03.mp4#f276-339,2,0,0,0
Subject 2/ADL/03.mp4#f280-343,2,0,0,0
Subject 2/ADL/03.mp4#f284-347,2,0,0,0
Subject 2/ADL/03.mp4#f288-351,2,0,0,0
Subject 2/ADL/03.mp4#f292-355,2,0,0,0
Subject 2/ADL/04.mp4#f0-63,2,0,0,0
Subject 2/ADL/04.mp4#f4-67,2,0,0,0
Subject 2/ADL/04.mp4#f8-71,2,0,0,0
Subject 2/ADL/04.mp4#f12-75,2,0,0,0
Subject 2/ADL/04.mp4#f16-79,2,0,0,0
Subject 2/ADL/04.mp4#f20-83,2,0,0,0
Subject 2/ADL/04.mp4#f24-87,2,0,0,0
Subject 2/ADL/04.mp4#f28-91,2,0,0,0
Subject 2/ADL/04.mp4#f32-95,2,0,0,0
Subject 2/ADL/04.mp4#f36-99,2,0,0,0
Subject 2/ADL/04.mp4#f40-103,2,0,0,0
Subject 2/ADL/04.mp4#f44-107,2,0,0,0
Subject 2/ADL/04.mp4#f48-111,2,0,0,0
Subject 2/ADL/04.mp4#f52-115,2,0,0,0
Subject 2/ADL/04.mp4#f56-119,2,0,0,0
Subject 2/ADL/04.mp4#f60-123,2,0,0,0
Subject 2/ADL/04.mp4#f64-127,2,0,0,0
Subject 2/ADL/04.mp4#f68-131,2,0,0,0
Subject 2/ADL/04.mp4#f72-135,2,0,0,0
Subject 2/ADL/04.mp4#f76-139,2,0,0,0
Subject 2/ADL/04.mp4#f80-143,2,0,0,0
Subject 2/ADL/04.mp4#f84-147,2,0,0,0
Subject 2/ADL/04.mp4#f88-151,2,0,0,0
Subject 2/ADL/04.mp4#f92-155,2,0,0,0
Subject 2/ADL/04.mp4#f96-159,2,0,0,0
Subject 2/ADL/04.mp4#f100-163,2,0,0,0
Subject 2/ADL/04.mp4#f104-167,2,0,0,0
Subject 2/ADL/04.mp4#f108-171,2,0,0,0
Subject 2/ADL/04.mp4#f112-175,2,0,0,0
Subject 2/ADL/04.mp4#f116-179,2,0,0,0
Subject 2/ADL/04.mp4#f120-183,2,0,0,0
Subject 2/ADL/04.mp4#f124-187,2,0,0,0
Subject 2/ADL/04.mp4#f128-191,2,0,0,0
Subject 2/ADL/04.mp4#f132-195,2,0,0,0
Subject 2/ADL/04.mp4#f136-199,2,0,0,0
Subject 2/ADL/04.mp4#f140-203,2,0,0,0
Subject 2/ADL/04.mp4#f144-207,2,0,0,0
Subject 2/ADL/04.mp4#f148-211,2,0,0,0
Subject 2/ADL/04.mp4#f152-215,2,0,0,0
Subject 2/ADL/04.mp4#f156-219,2,0,0,0
Subject 2/ADL/04.mp4#f160-223,2,0,0,0
Subject 2/ADL/04.mp4#f164-227,2,0,0,0
Subject 2/ADL/04.mp4#f168-231,2,0,0,0
Subject 2/ADL/05.mp4#f0-63,2,0,0,0
Subject 2/ADL/05.mp4#f4-67,2,0,0,0
Subject 2/ADL/05.mp4#f8-71,2,0,0,0
Subject 2/ADL/05.mp4#f12-75,2,0,0,0
Subject 2/ADL/05.mp4#f16-79,2,0,0,0
Subject 2/ADL/05.mp4#f20-83,2,0,0,0
Subject 2/ADL/05.mp4#f24-87,2,0,0,0
Subject 2/ADL/05.mp4#f28-91,2,0,0,0
Subject 2/ADL/05.mp4#f32-95,2,0,0,0
Subject 2/ADL/05.mp4#f36-99,2,0,0,0
Subject 2/ADL/05.mp4#f40-103,2,0,0,0
Subject 2/ADL/05.mp4#f44-107,2,0,0,0
Subject 2/ADL/05.mp4#f48-111,2,0,0,0
Subject 2/ADL/05.mp4#f52-115,2,0,0,0
Subject 2/ADL/05.mp4#f56-119,2,0,0,0
Subject 2/ADL/05.mp4#f60-123,2,0,0,0
Subject 2/ADL/05.mp4#f64-127,2,0,0,0
Subject 2/ADL/05.mp4#f68-131,2,0,0,0
Subject 2/ADL/05.mp4#f72-135,2,0,0,0
Subject 2/ADL/05.mp4#f76-139,2,0,0,0
Subject 2/ADL/05.mp4#f80-143,2,0,0,0
Subject 2/ADL/05.mp4#f84-147,2,0,0,0
Subject 2/ADL/05.mp4#f88-151,2,0,0,0
Subject 2/ADL/05.mp4#f92-155,2,0,0,0
Subject 2/ADL/05.mp4#f96-159,2,0,0,0
Subject 2/ADL/05.mp4#f100-163,2,0,0,0
Subject 2/ADL/05.mp4#f104-167,2,0,0,0
Subject 2/ADL/05.mp4#f108-171,2,0,0,0
Subject 2/ADL/05.mp4#f112-175,2,0,0,0
Subject 2/ADL/05.mp4#f116-179,2,0,0,0
Subject 2/ADL/05.mp4#f120-183,2,0,0,0
Subject 2/ADL/05.mp4#f124-187,2,0,0,0
Subject 2/ADL/05.mp4#f128-191,2,0,0,0
Subject 2/ADL/05.mp4#f132-195,2,0,0,0
Subject 2/ADL/05.mp4#f136-199,2,0,0,0
Subject 2/ADL/05.mp4#f140-203,2,0,0,0
Subject 2/ADL/05.mp4#f144-207,2,0,0,0
Subject 2/ADL/05.mp4#f148-211,2,0,0,0
Subject 2/ADL/05.mp4#f152-215,2,0,0,0
Subject 2/ADL/05.mp4#f156-219,2,0,0,0
Subject 2/ADL/05.mp4#f160-223,2,0,0,0
Subject 2/ADL/05.mp4#f164-227,2,0,0,0
Subject 2/ADL/05.mp4#f168-231,2,0,0,0
Subject 2/ADL/05.mp4#f172-235,2,0,0,0
Subject 2/ADL/05.mp4#f176-239,2,0,0,0
Subject 2/ADL/05.mp4#f180-243,2,0,0,0
Subject 2/ADL/05.mp4#f184-247,2,0,0,0
Subject 2/ADL/05.mp4#f188-251,2,0,0,0
Subject 2/ADL/05.mp4#f192-255,2,0,0,0
Subject 2/ADL/05.mp4#f196-259,2,0,0,0
Subject 2/ADL/05.mp4#f200-263,2,0,0,0
Subject 2/ADL/05.mp4#f204-267,2,0,0,0
Subject 2/ADL/05.mp4#f208-271,2,0,0,0
Subject 2/ADL/05.mp4#f212-275,2,0,0,0
Subject 2/ADL/05.mp4#f216-279,2,0,0,0
Subject 2/ADL/05.mp4#f220-283,2,0,0,0
Subject 2/ADL/05.mp4#f224-287,2,0,0,0
Subject 2/ADL/05.mp4#f228-291,2,0,0,0
Subject 2/ADL/05.mp4#f232-295,2,0,0,0
Subject 2/ADL/05.mp4#f236-299,2,0,0,0
Subject 2/ADL/05.mp4#f240-303,2,0,0,0
Subject 2/ADL/05.mp4#f244-307,2,0,0,0
Subject 2/ADL/05.mp4#f248-311,2,0,0,0
Subject 2/ADL/05.mp4#f252-315,2,0,0,0
Subject 2/ADL/05.mp4#f256-319,2,0,0,0
Subject 2/ADL/06.mp4#f0-63,2,0,0,0
Subject 2/ADL/06.mp4#f4-67,2,0,0,0
Subject 2/ADL/06.mp4#f8-71,2,0,0,0
Subject 2/ADL/06.mp4#f12-75,2,0,0,0
Subject 2/ADL/06.mp4#f16-79,2,0,0,0
Subject 2/ADL/06.mp4#f20-83,2,0,0,0
Subject 2/ADL/06.mp4#f24-87,2,0,0,0
Subject 2/ADL/06.mp4#f28-91,2,0,0,0
Subject 2/ADL/06.mp4#f32-95,2,0,0,0
Subject 2/ADL/06.mp4#f36-99,2,0,0,0
Subject 2/ADL/06.mp4#f40-103,2,0,0,0
Subject 2/ADL/06.mp4#f44-107,2,0,0,0
Subject 2/ADL/06.mp4#f48-111,2,0,0,0
Subject 2/ADL/06.mp4#f52-115,2,0,0,0
Subject 2/ADL/06.mp4#f56-119,2,0,0,0
Subject 2/ADL/06.mp4#f60-123,2,0,0,0
Subject 2/ADL/06.mp4#f64-127,2,0,0,0
Subject 2/ADL/06.mp4#f68-131,2,0,0,0
Subject 2/ADL/06.mp4#f72-135,2,0,0,0
Subject 2/ADL/06.mp4#f76-139,2,0,0,0
Subject 2/ADL/06.mp4#f80-143,2,0,0,0
Subject 2/ADL/06.mp4#f84-147,2,0,0,0
Subject 2/ADL/06.mp4#f88-151,2,0,0,0
Subject 2/ADL/06.mp4#f92-155,2,0,0,0
Subject 2/ADL/06.mp4#f96-159,2,0,0,0
Subject 2/ADL/06.mp4#f100-163,2,0,0,0
Subject 2/ADL/06.mp4#f104-167,2,0,0,0
Subject 2/ADL/06.mp4#f108-171,2,0,0,0
Subject 2/ADL/06.mp4#f112-175,2,0,0,0
Subject 2/ADL/06.mp4#f116-179,2,0,0,0
Subject 2/ADL/06.mp4#f120-183,2,0,0,0
Subject 2/ADL/06.mp4#f124-187,2,0,0,0
Subject 2/ADL/06.mp4#f128-191,2,0,0,0
Subject 2/ADL/06.mp4#f132-195,2,0,0,0
Subject 2/ADL/06.mp4#f136-199,2,0,0,0
Subject 2/ADL/06.mp4#f140-203,2,0,0,0
Subject 2/ADL/06.mp4#f144-207,2,0,0,0
Subject 2/ADL/06.mp4#f148-211,2,0,0,0
Subject 2/ADL/06.mp4#f152-215,2,0,0,0
Subject 2/ADL/06.mp4#f156-219,2,0,0,0
Subject 2/ADL/06.mp4#f160-223,2,0,0,0
Subject 2/ADL/06.mp4#f164-227,2,0,0,0
Subject 2/ADL/06.mp4#f168-231,2,0,0,0
Subject 2/ADL/06.mp4#f172-235,2,0,0,0
Subject 2/ADL/06.mp4#f176-239,2,0,0,0
Subject 2/ADL/06.mp4#f180-243,2,0,0,0
Subject 2/ADL/06.mp4#f184-247,2,0,0,0
Subject 2/ADL/06.mp4#f188-251,2,0,0,0
Subject 2/ADL/06.mp4#f192-255,2,0,0,0
Subject 2/ADL/06.mp4#f196-259,2,0,0,0
Subject 2/ADL/06.mp4#f200-263,2,0,0,0
Subject 2/ADL/06.mp4#f204-267,2,0,0,0
Subject 2/ADL/06.mp4#f208-271,2,0,0,0
Subject 2/ADL/06.mp4#f212-275,2,0,0,0
Subject 2/ADL/06.mp4#f216-279,2,0,0,0
Subject 2/ADL/06.mp4#f220-283,2,0,0,0
Subject 2/ADL/06.mp4#f224-287,2,0,0,0
Subject 2/ADL/06.mp4#f228-291,2,0,0,0
Subject 2/ADL/06.mp4#f232-295,2,0,0,0
Subject 2/ADL/06.mp4#f236-299,2,0,0,0
Subject 2/ADL/06.mp4#f240-303,2,0,0,0
Subject 2/ADL/06.mp4#f244-307,2,0,0,0
Subject 2/ADL/06.mp4#f248-311,2,0,0,0
Subject 2/ADL/06.mp4#f252-315,2,0,0,0
Subject 2/ADL/06.mp4#f256-319,2,0,0,0
Subject 2/ADL/07.mp4#f0-63,2,0,0,0
Subject 2/ADL/07.mp4#f4-67,2,0,0,0
Subject 2/ADL/07.mp4#f8-71,2,0,0,0
Subject 2/ADL/07.mp4#f12-75,2,0,0,0
Subject 2/ADL/07.mp4#f16-79,2,0,0,0
Subject 2/ADL/07.mp4#f20-83,2,0,0,0
Subject 2/ADL/07.mp4#f24-87,2,0,0,0
Subject 2/ADL/07.mp4#f28-91,2,0,0,0
Subject 2/ADL/07.mp4#f32-95,2,0,0,0
Subject 2/ADL/07.mp4#f36-99,2,0,0,0
Subject 2/ADL/07.mp4#f40-103,2,0,0,0
Subject 2/ADL/07.mp4#f44-107,2,0,0,0
Subject 2/ADL/07.mp4#f48-111,2,0,0,0
Subject 2/ADL/07.mp4#f52-115,2,0,0,0
Subject 2/ADL/07.mp4#f56-119,2,0,0,0
Subject 2/ADL/07.mp4#f60-123,2,0,0,0
Subject 2/ADL/07.mp4#f64-127,2,0,0,0
Subject 2/ADL/07.mp4#f68-131,2,0,0,0
Subject 2/ADL/07.mp4#f72-135,2,0,0,0
Subject 2/ADL/07.mp4#f76-139,2,0,0,0
Subject 2/ADL/07.mp4#f80-143,2,0,0,0
Subject 2/ADL/07.mp4#f84-147,2,0,0,0
Subject 2/ADL/07.mp4#f88-151,2,0,0,0
Subject 2/ADL/07.mp4#f92-155,2,0,0,0
Subject 2/ADL/07.mp4#f96-159,2,0,0,0
Subject 2/ADL/07.mp4#f100-163,2,0,0,0
Subject 2/ADL/07.mp4#f104-167,2,0,0,0
Subject 2/ADL/07.mp4#f108-171,2,0,0,0
Subject 2/ADL/07.mp4#f112-175,2,0,0,0
Subject 2/ADL/07.mp4#f116-179,2,0,0,0
Subject 2/ADL/07.mp4#f120-183,2,0,0,0
Subject 2/ADL/07.mp4#f124-187,2,0,0,0
Subject 2/ADL/07.mp4#f128-191,2,0,0,0
Subject 2/ADL/07.mp4#f132-195,2,0,0,0
Subject 2/ADL/07.mp4#f136-199,2,0,0,0
Subject 2/ADL/07.mp4#f140-203,2,0,0,0
Subject 2/ADL/07.mp4#f144-207,2,0,0,0
Subject 2/ADL/07.mp4#f148-211,2,0,0,0
Subject 2/ADL/07.mp4#f152-215,2,0,0,0
Subject 2/ADL/07.mp4#f156-219,2,0,0,0
Subject 2/ADL/07.mp4#f160-223,2,0,0,0
Subject 2/ADL/07.mp4#f164-227,2,0,0,0
Subject 2/ADL/07.mp4#f168-231,2,0,0,0
Subject 2/ADL/07.mp4#f172-235,2,0,0,0
Subject 2/ADL/07.mp4#f176-239,2,0,0,0
Subject 2/ADL/07.mp4#f180-243,2,0,0,0
Subject 2/ADL/07.mp4#f184-247,2,0,0,0
Subject 2/ADL/07.mp4#f188-251,2,0,0,0
Subject 2/ADL/07.mp4#f192-255,2,0,0,0
Subject 2/ADL/07.mp4#f196-259,2,0,0,0
Subject 2/ADL/07.mp4#f200-263,2,0,0,0
Subject 2/ADL/07.mp4#f204-267,2,0,0,0
Subject 2/ADL/07.mp4#f208-271,2,0,0,0
Subject 2/ADL/07.mp4#f212-275,2,0,0,0
Subject 2/ADL/07.mp4#f216-279,2,0,0,0
Subject 2/ADL/07.mp4#f220-283,2,0,0,0
Subject 2/ADL/07.mp4#f224-287,2,0,0,0
Subject 2/ADL/07.mp4#f228-291,2,0,0,0
Subject 2/ADL/07.mp4#f232-295,2,0,0,0
Subject 2/ADL/07.mp4#f236-299,2,0,0,0
Subject 2/ADL/07.mp4#f240-303,2,0,0,0
Subject 2/ADL/07.mp4#f244-307,2,0,0,0
Subject 2/ADL/07.mp4#f248-311,2,0,0,0
Subject 2/ADL/07.mp4#f252-315,2,0,0,0
Subject 2/ADL/07.mp4#f256-319,2,0,0,0
Subject 2/ADL/07.mp4#f260-323,2,0,0,0
Subject 2/ADL/07.mp4#f264-327,2,0,0,0
Subject 2/ADL/07.mp4#f268-331,2,0,0,0
Subject 2/ADL/07.mp4#f272-335,2,0,0,0
Subject 2/ADL/07.mp4#f276-339,2,0,0,0
Subject 2/ADL/07.mp4#f280-343,2,0,0,0
Subject 2/ADL/07.mp4#f284-347,2,0,0,0
Subject 2/ADL/07.mp4#f288-351,2,0,0,0
Subject 2/ADL/07.mp4#f292-355,2,0,0,0
Subject 2/ADL/07.mp4#f296-359,2,0,0,0
Subject 2/ADL/07.mp4#f300-363,2,0,0,0
Subject 2/ADL/07.mp4#f304-367,2,0,0,0
Subject 2/ADL/07.mp4#f308-371,2,0,0,0
Subject 2/ADL/07.mp4#f312-375,2,0,0,0
Subject 2/ADL/07.mp4#f316-379,2,0,0,0
Subject 2/ADL/07.mp4#f320-383,2,0,0,0
Subject 2/ADL/07.mp4#f324-387,2,0,0,0
Subject 2/ADL/08.mp4#f0-63,2,0,0,0
Subject 2/ADL/08.mp4#f4-67,2,0,0,0
Subject 2/ADL/08.mp4#f8-71,2,0,0,0
Subject 2/ADL/08.mp4#f12-75,2,0,0,0
Subject 2/ADL/08.mp4#f16-79,2,0,0,0
Subject 2/ADL/08.mp4#f20-83,2,0,0,0
Subject 2/ADL/08.mp4#f24-87,2,0,0,0
Subject 2/ADL/08.mp4#f28-91,2,0,0,0
Subject 2/ADL/08.mp4#f32-95,2,0,0,0
