path,subject,y_1s,y_2s,y_3s
Subject 2/ADL/05.mp4#f144-207,2,0,0,0
Subject 2/ADL/05.mp4#f160-223,2,0,0,0
Subject 2/ADL/05.mp4#f176-239,2,0,0,0
Subject 2/ADL/05.mp4#f192-255,2,0,0,0
Subject 2/ADL/05.mp4#f208-271,2,0,0,0
Subject 2/ADL/05.mp4#f224-287,2,0,0,0
Subject 2/ADL/05.mp4#f240-303,2,0,0,0
Subject 2/ADL/05.mp4#f256-319,2,0,0,0
Subject 2/ADL/06.mp4#f0-63,2,0,0,0
Subject 2/ADL/06.mp4#f16-79,2,0,0,0
Subject 2/ADL/06.mp4#f32-95,2,0,0,0
Subject 2/ADL/06.mp4#f48-111,2,0,0,0
Subject 2/ADL/06.mp4#f64-127,2,0,0,0
Subject 2/ADL/06.mp4#f80-143,2,0,0,0
Subject 2/ADL/06.mp4#f96-159,2,0,0,0
Subject 2/ADL/06.mp4#f112-175,2,0,0,0
Subject 2/ADL/06.mp4#f128-191,2,0,0,0
Subject 2/ADL/06.mp4#f144-207,2,0,0,0
Subject 2/ADL/06.mp4#f160-223,2,0,0,0
Subject 2/ADL/06.mp4#f176-239,2,0,0,0
Subject 2/ADL/06.mp4#f192-255,2,0,0,0
Subject 2/ADL/06.mp4#f208-271,2,0,0,0
Subject 2/ADL/06.mp4#f224-287,2,0,0,0
Subject 2/ADL/06.mp4#f240-303,2,0,0,0
Subject 2/ADL/06.mp4#f256-319,2,0,0,0
Subject 2/ADL/07.mp4#f0-63,2,0,0,0
Subject 2/ADL/07.mp4#f16-79,2,0,0,0
Subject 2/ADL/07.mp4#f32-95,2,0,0,0
Subject 2/ADL/07.mp4#f48-111,2,0,0,0
Subject 2/ADL/07.mp4#f64-127,2,0,0,0
Subject 2/ADL/07.mp4#f80-143,2,0,0,0
Subject 2/ADL/07.mp4#f96-159,2,0,0,0
Subject 2/ADL/07.mp4#f112-175,2,0,0,0
Subject 2/ADL/07.mp4#f128-191,2,0,0,0
Subject 2/ADL/07.mp4#f144-207,2,0,0,0
Subject 2/ADL/07.mp4#f160-223,2,0,0,0
Subject 2/ADL/07.mp4#f176-239,2,0,0,0
Subject 2/ADL/07.mp4#f192-255,2,0,0,0
Subject 2/ADL/07.mp4#f208-271,2,0,0,0
Subject 2/ADL/07.mp4#f224-287,2,0,0,0
Subject 2/ADL/07.mp4#f240-303,2,0,0,0
Subject 2/ADL/07.mp4#f256-319,2,0,0,0
Subject 2/ADL/07.mp4#f272-335,2,0,0,0
Subject 2/ADL/07.mp4#f288-351,2,0,0,0
Subject 2/ADL/07.mp4#f304-367,2,0,0,0
Subject 2/ADL/07.mp4#f320-383,2,0,0,0
Subject 2/ADL/08.mp4#f0-63,2,0,0,0
Subject 2/ADL/08.mp4#f16-79,2,0,0,0
Subject 2/ADL/08.mp4#f32-95,2,0,0,0
Subject 2/ADL/08.mp4#f48-111,2,0,0,0
Subject 2/ADL/08.mp4#f64-127,2,0,0,0
Subject 2/ADL/08.mp4#f80-143,2,0,0,0
Subject 2/ADL/08.mp4#f96-159,2,0,0,0
Subject 2/ADL/08.mp4#f112-175,2,0,0,0
Subject 2/ADL/08.mp4#f128-191,2,0,0,0
Subject 2/ADL/08.mp4#f144-207,2,0,0,0
Subject 2/ADL/08.mp4#f160-223,2,0,0,0
Subject 2/ADL/08.mp4#f176-239,2,0,0,0
Subject 2/ADL/08.mp4#f192-255,2,0,0,0
Subject 2/ADL/08.mp4#f208-271,2,0,0,0
Subject 2/ADL/08.mp4#f224-287,2,0,0,0
Subject 2/ADL/08.mp4#f240-303,2,0,0,0
Subject 2/ADL/08.mp4#f256-319,2,0,0,0
Subject 2/ADL/08.mp4#f272-335,2,0,0,0
Subject 2/ADL/08.mp4#f288-351,2,0,0,0
Subject 2/ADL/08.mp4#f304-367,2,0,0,0
Subject 2/ADL/08.mp4#f320-383,2,0,0,0
Subject 2/ADL/08.mp4#f336-399,2,0,0,0
Subject 2/ADL/09.mp4#f0-63,2,0,0,0
Subject 2/ADL/09.mp4#f16-79,2,0,0,0
Subject 2/ADL/09.mp4#f32-95,2,0,0,0
Subject 2/ADL/09.mp4#f48-111,2,0,0,0
Subject 2/ADL/09.mp4#f64-127,2,0,0,0
Subject 2/ADL/09.mp4#f80-143,2,0,0,0
Subject 2/ADL/09.mp4#f96-159,2,0,0,0
Subject 2/ADL/09.mp4#f112-175,2,0,0,0
Subject 2/ADL/09.mp4#f128-191,2,0,0,0
Subject 2/ADL/09.mp4#f144-207,2,0,0,0
Subject 2/ADL/09.mp4#f160-223,2,0,0,0
Subject 2/ADL/09.mp4#f176-239,2,0,0,0
Subject 2/ADL/09.mp4#f192-255,2,0,0,0
Subject 2/ADL/09.mp4#f208-271,2,0,0,0
Subject 2/ADL/09.mp4#f224-287,2,0,0,0
Subject 2/ADL/09.mp4#f240-303,2,0,0,0
Subject 2/ADL/09.mp4#f256-319,2,0,0,0
Subject 2/ADL/10.mp4#f0-63,2,0,0,0
Subject 2/ADL/10.mp4#f16-79,2,0,0,0
Subject 2/ADL/10.mp4#f32-95,2,0,0,0
Subject 2/ADL/10.mp4#f48-111,2,0,0,0
Subject 2/ADL/10.mp4#f64-127,2,0,0,0
Subject 2/ADL/10.mp4#f80-143,2,0,0,0
Subject 2/ADL/10.mp4#f96-159,2,0,0,0
Subject 2/ADL/10.mp4#f112-175,2,0,0,0
Subject 2/ADL/10.mp4#f128-191,2,0,0,0
Subject 2/ADL/10.mp4#f144-207,2,0,0,0
Subject 2/ADL/10.mp4#f160-223,2,0,0,0
Subject 2/ADL/11.mp4#f0-63,2,0,0,0
Subject 2/ADL/11.mp4#f16-79,2,0,0,0
Subject 2/ADL/11.mp4#f32-95,2,0,0,0
Subject 2/ADL/11.mp4#f48-111,2,0,0,0
Subject 2/ADL/11.mp4#f64-127,2,0,0,0
Subject 2/ADL/11.mp4#f80-143,2,0,0,0
Subject 2/ADL/11.mp4#f96-159,2,0,0,0
Subject 2/ADL/11.mp4#f112-175,2,0,0,0
Subject 2/ADL/11.mp4#f128-191,2,0,0,0
Subject 2/ADL/11.mp4#f144-207,2,0,0,0
Subject 2/ADL/11.mp4#f160-223,2,0,0,0
Subject 2/ADL/11.mp4#f176-239,2,0,0,0
Subject 2/ADL/11.mp4#f192-255,2,0,0,0
Subject 2/ADL/11.mp4#f208-271,2,0,0,0
Subject 2/ADL/11.mp4#f224-287,2,0,0,0
Subject 2/ADL/12.mp4#f0-63,2,0,0,0
Subject 2/ADL/12.mp4#f16-79,2,0,0,0
Subject 2/ADL/12.mp4#f32-95,2,0,0,0
Subject 2/ADL/12.mp4#f48-111,2,0,0,0
Subject 2/ADL/12.mp4#f64-127,2,0,0,0
Subject 2/ADL/12.mp4#f80-143,2,0,0,0
Subject 2/ADL/12.mp4#f96-159,2,0,0,0
Subject 2/ADL/12.mp4#f112-175,2,0,0,0
Subject 2/ADL/12.mp4#f128-191,2,0,0,0
Subject 2/ADL/12.mp4#f144-207,2,0,0,0
Subject 2/ADL/12.mp4#f160-223,2,0,0,0
Subject 2/ADL/13.mp4#f0-63,2,0,0,0
Subject 2/ADL/13.mp4#f16-79,2,0,0,0
Subject 2/ADL/13.mp4#f32-95,2,0,0,0
Subject 2/ADL/13.mp4#f48-111,2,0,0,0
Subject 2/ADL/13.mp4#f64-127,2,0,0,0
Subject 2/ADL/13.mp4#f80-143,2,0,0,0
Subject 2/ADL/14.mp4#f0-63,2,0,0,0
Subject 2/ADL/14.mp4#f16-79,2,0,0,0
Subject 2/ADL/14.mp4#f32-95,2,0,0,0
Subject 2/ADL/14.mp4#f48-111,2,0,0,0
Subject 2/ADL/14.mp4#f64-127,2,0,0,0
Subject 2/ADL/14.mp4#f80-143,2,0,0,0
Subject 2/ADL/14.mp4#f96-159,2,0,0,0
Subject 2/ADL/15.mp4#f0-63,2,0,0,0
Subject 2/ADL/15.mp4#f16-79,2,0,0,0
Subject 2/ADL/15.mp4#f32-95,2,0,0,0
Subject 2/ADL/15.mp4#f48-111,2,0,0,0
Subject 2/ADL/15.mp4#f64-127,2,0,0,0
Subject 2/ADL/15.mp4#f80-143,2,0,0,0
Subject 2/ADL/15.mp4#f96-159,2,0,0,0
Subject 2/ADL/15.mp4#f112-175,2,0,0,0
Subject 2/ADL/16.mp4#f0-63,2,0,0,0
Subject 2/ADL/16.mp4#f16-79,2,0,0,0
Subject 2/ADL/16.mp4#f32-95,2,0,0,0
Subject 2/ADL/16.mp4#f48-111,2,0,0,0
Subject 2/ADL/16.mp4#f64-127,2,0,0,0
Subject 2/ADL/16.mp4#f80-143,2,0,0,0
Subject 2/ADL/16.mp4#f96-159,2,0,0,0
Subject 2/ADL/17.mp4#f0-63,2,0,0,0
Subject 2/ADL/17.mp4#f16-79,2,0,0,0
Subject 2/ADL/17.mp4#f32-95,2,0,0,0
Subject 2/ADL/17.mp4#f48-111,2,0,0,0
Subject 2/ADL/17.mp4#f64-127,2,0,0,0
Subject 2/ADL/17.mp4#f80-143,2,0,0,0
Subject 2/ADL/17.mp4#f96-159,2,0,0,0
Subject 2/ADL/18.mp4#f0-63,2,0,0,0
Subject 2/ADL/18.mp4#f16-79,2,0,0,0
Subject 2/ADL/18.mp4#f32-95,2,0,0,0
Subject 2/ADL/18.mp4#f48-111,2,0,0,0
Subject 2/ADL/18.mp4#f64-127,2,0,0,0
Subject 2/ADL/18.mp4#f80-143,2,0,0,0
Subject 2/ADL/18.mp4#f96-159,2,0,0,0
Subject 2/ADL/19.mp4#f0-63,2,0,0,0
Subject 2/ADL/19.mp4#f16-79,2,0,0,0
Subject 2/ADL/19.mp4#f32-95,2,0,0,0
Subject 2/ADL/19.mp4#f48-111,2,0,0,0
Subject 2/ADL/19.mp4#f64-127,2,0,0,0
Subject 2/ADL/19.mp4#f80-143,2,0,0,0
Subject 2/ADL/19.mp4#f96-159,2,0,0,0
Subject 2/ADL/20.mp4#f0-63,2,0,0,0
Subject 2/ADL/20.mp4#f16-79,2,0,0,0
Subject 2/ADL/20.mp4#f32-95,2,0,0,0
Subject 2/ADL/20.mp4#f48-111,2,0,0,0
Subject 2/ADL/20.mp4#f64-127,2,0,0,0
Subject 2/ADL/20.mp4#f80-143,2,0,0,0
Subject 2/ADL/20.mp4#f96-159,2,0,0,0
Subject 2/ADL/21.mp4#f0-63,2,0,0,0
Subject 2/ADL/21.mp4#f16-79,2,0,0,0
Subject 2/ADL/21.mp4#f32-95,2,0,0,0
Subject 2/ADL/21.mp4#f48-111,2,0,0,0
Subject 2/ADL/21.mp4#f64-127,2,0,0,0
Subject 2/ADL/21.mp4#f80-143,2,0,0,0
Subject 2/ADL/22.mp4#f0-63,2,0,0,0
Subject 2/ADL/22.mp4#f16-79,2,0,0,0
Subject 2/ADL/22.mp4#f32-95,2,0,0,0
Subject 2/ADL/22.mp4#f48-111,2,0,0,0
Subject 2/ADL/22.mp4#f64-127,2,0,0,0
Subject 2/ADL/22.mp4#f80-143,2,0,0,0
Subject 2/ADL/22.mp4#f96-159,2,0,0,0
Subject 2/ADL/22.mp4#f112-175,2,0,0,0
Subject 2/ADL/23.mp4#f0-63,2,0,0,0
Subject 2/ADL/23.mp4#f16-79,2,0,0,0
Subject 2/ADL/23.mp4#f32-95,2,0,0,0
Subject 2/Fall/02.mp4#f0-63,2,1,1,1
Subject 2/Fall/02.mp4#f16-79,2,1,1,1
Subject 2/Fall/04.mp4#f0-63,2,0,1,1
Subject 2/Fall/04.mp4#f16-79,2,1,1,1
Subject 2/Fall/04.mp4#f32-95,2,1,1,1
Subject 2/Fall/08.mp4#f0-63,2,0,1,1
Subject 2/Fall/08.mp4#f16-79,2,1,1,1
Subject 2/Fall/08.mp4#f32-95,2,1,1,1
Subject 2/Fall/11.mp4#f0-63,2,0,1,1
Subject 2/Fall/11.mp4#f16-79,2,1,1,1
Subject 2/Fall/12.mp4#f0-63,2,0,0,1
Subject 2/Fall/12.mp4#f16-79,2,0,1,1
Subject 2/Fall/12.mp4#f32-95,2,1,1,1
Subject 2/Fall/15.mp4#f0-63,2,0,0,0
Subject 2/Fall/15.mp4#f16-79,2,0,0,0
Subject 2/Fall/15.mp4#f32-95,2,0,0,0
Subject 2/Fall/15.mp4#f48-111,2,0,0,0
Subject 2/Fall/15.mp4#f64-127,2,0,0,0
Subject 2/Fall/15.mp4#f80-143,2,0,0,1
Subject 2/Fall/15.mp4#f96-159,2,0,0,1
Subject 2/Fall/15.mp4#f112-175,2,0,1,1
Subject 2/Fall/15.mp4#f128-191,2,0,1,1
Subject 2/Fall/15.mp4#f144-207,2,1,1,1
Subject 2/Fall/15.mp4#f160-223,2,1,1,1
Subject 2/Fall/17.mp4#f0-63,2,1,1,1
Subject 2/Fall/18.mp4#f0-63,2,0,0,0
Subject 2/Fall/18.mp4#f16-79,2,0,0,0
Subject 2/Fall/18.mp4#f32-95,2,0,0,0
Subject 2/Fall/18.mp4#f48-111,2,0,0,0
Subject 2/Fall/18.mp4#f64-127,2,0,0,0
Subject 2/Fall/18.mp4#f80-143,2,0,0,0
Subject 2/Fall/18.mp4#f96-159,2,0,0,0
Subject 2/Fall/18.mp4#f112-175,2,0,0,0
Subject 2/Fall/18.mp4#f128-191,2,0,0,0
Subject 2/Fall/18.mp4#f144-207,2,0,0,1
Subject 2/Fall/18.mp4#f160-223,2,0,0,1
Subject 2/Fall/18.mp4#f176-239,2,0,1,1
Subject 2/Fall/18.mp4#f192-255,2,0,1,1
Subject 2/Fall/18.mp4#f208-271,2,1,1,1
Subject 2/Fall/18.mp4#f224-287,2,1,1,1
Subject 2/Fall/19.mp4#f0-63,2,0,0,0
Subject 2/Fall/19.mp4#f16-79,2,0,0,0
Subject 2/Fall/19.mp4#f32-95,2,0,0,0
Subject 2/Fall/19.mp4#f48-111,2,0,0,0
Subject 2/Fall/19.mp4#f64-127,2,0,0,0
Subject 2/Fall/19.mp4#f80-143,2,0,0,0
Subject 2/Fall/19.mp4#f96-159,2,0,0,1
Subject 2/Fall/19.mp4#f112-175,2,0,0,1
Subject 2/Fall/19.mp4#f128-191,2,0,1,1
Subject 2/Fall/19.mp4#f144-207,2,0,1,1
Subject 2/Fall/19.mp4#f160-223,2,1,1,1
Subject 2/Fall/19.mp4#f176-239,2,1,1,1
Subject 2/Fall/20.mp4#f0-63,2,0,0,0
Subject 2/Fall/20.mp4#f16-79,2,0,0,0
Subject 2/Fall/20.mp4#f32-95,2,0,0,0
Subject 2/Fall/20.mp4#f48-111,2,0,0,0
Subject 2/Fall/20.mp4#f64-127,2,0,0,0
Subject 2/Fall/20.mp4#f80-143,2,0,0,0
Subject 2/Fall/20.mp4#f96-159,2,0,0,1
Subject 2/Fall/20.mp4#f112-175,2,0,0,1
Subject 2/Fall/20.mp4#f128-191,2,0,1,1
Subject 2/Fall/20.mp4#f144-207,2,1,1,1
Subject 2/Fall/20.mp4#f160-223,2,1,1,1
Subject 2/Fall/21.mp4#f0-63,2,0,0,0
Subject 2/Fall/21.mp4#f16-79,2,0,0,0
Subject 2/Fall/21.mp4#f32-95,2,0,0,0
Subject 2/Fall/21.mp4#f48-111,2,0,0,1
Subject 2/Fall/21.mp4#f64-127,2,0,1,1
Subject 2/Fall/21.mp4#f80-143,2,0,1,1
Subject 2/Fall/21.mp4#f96-159,2,1,1,1
Subject 2/Fall/21.mp4#f112-175,2,1,1,1
Subject 2/Fall/23.mp4#f0-63,2,0,1,1
Subject 2/Fall/23.mp4#f16-79,2,1,1,1
Subject 2/Fall/23.mp4#f32-95,2,1,1,1
Subject 2/Fall/24.mp4#f0-63,2,0,1,1
Subject 2/Fall/24.mp4#f16-79,2,1,1,1
Subject 2/Fall/24.mp4#f32-95,2,1,1,1
Subject 2/Fall/25.mp4#f0-63,2,1,1,1
Subject 2/Fall/25.mp4#f16-79,2,1,1,1
